BENCH: resnet50
TOP: 1
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
42, 0.00041251, 0.00000064, 40, 0.10, 0.00041251, 0.00000064, 119, 0.00041251, 0.00000064, 119, 1.00, 1.00
43, 0.00038835, 0.00000090, 37, 0.09, 0.00038835, 0.00000090, 114, 0.00038835, 0.00000090, 114, 1.00, 1.00
44, 0.00031236, 0.00000240, 82, 0.25, 0.00032907, 0.00000029, 79, 0.00032907, 0.00000029, 79, 1.05, 1.05
45, 0.00032792, 0.00000058, 36, 0.07, 0.00032792, 0.00000058, 119, 0.00032792, 0.00000058, 119, 1.00, 1.00
46, 0.00027659, 0.00000495, 72, 0.17, 0.00030515, 0.00000134, 81, 0.00030515, 0.00000134, 81, 1.10, 1.10
47, 0.00030736, 0.00000025, 37, 0.10, 0.00030736, 0.00000025, 125, 0.00030736, 0.00000025, 125, 1.00, 1.00
48, 0.00023880, 0.00000199, 74, 0.36, 0.00025510, 0.00000032, 113, 0.00025510, 0.00000032, 113, 1.07, 1.07
49, 0.00021182, 0.00000139, 56, 0.28, 0.00022679, 0.00000118, 78, 0.00022679, 0.00000118, 78, 1.07, 1.07
50, 0.00017361, 0.00000133, 78, 0.35, 0.00018708, 0.00000014, 66, 0.00018708, 0.00000014, 66, 1.08, 1.08
51, 0.00015853, 0.00000187, 100, 0.29, 0.00020296, 0.00000025, 44, 0.00020296, 0.00000025, 44, 1.28, 1.28
52, 0.00014028, 0.00000079, 74, 0.35, 0.00014845, 0.00000031, 21, 0.00014845, 0.00000031, 21, 1.06, 1.06
53, 0.00016113, 0.00000431, 85, 0.37, 0.00016713, 0.00000029, 6, 0.00016713, 0.00000029, 6, 1.04, 1.04
54, 0.00023835, 0.00000055, 100, 0.43, 0.00025697, 0.00000080, 189, 0.00021586, 0.00000018, 672, 1.08, 0.91
55, 0.00059399, 0.00000406, 69, 0.32, 0.00062755, 0.00000104, 131, 0.00062755, 0.00000104, 131, 1.06, 1.06
56, 0.00045409, 0.00000229, 100, 0.34, 0.00048401, 0.00000018, 115, 0.00048401, 0.00000018, 115, 1.07, 1.07
57, 0.00037028, 0.00000101, 100, 0.38, 0.00038372, 0.00000831, 75, 0.00038372, 0.00000831, 75, 1.04, 1.04
58, 0.00029110, 0.00000474, 100, 0.34, 0.00030663, 0.00000027, 90, 0.00030663, 0.00000027, 90, 1.05, 1.05
59, 0.00023387, 0.00000107, 46, 0.18, 0.00023387, 0.00000107, 65, 0.00023387, 0.00000107, 65, 1.00, 1.00
60, 0.00000608, 0.00000002, 11, 0.03, 0.00000608, 0.00000002, 1, 0.00000608, 0.00000002, 1, 1.00, 1.00
61, 0.00000683, 0.00000002, 10, 0.02, 0.00000683, 0.00000002, 1, 0.00000683, 0.00000002, 1, 1.00, 1.00
62, 0.00086140, 0.00001729, 78, 0.29, 0.00089102, 0.00000238, 132, 0.00086318, 0.00000222, 289, 1.03, 1.00
63, 0.00001666, 0.00000002, 16, 0.05, 0.00001666, 0.00000002, 51, 0.00001666, 0.00000002, 51, 1.00, 1.00
64, 0.00001963, 0.00000006, 10, 0.02, 0.00001963, 0.00000006, 1, 0.00001963, 0.00000006, 1, 1.00, 1.00
65, 0.00069101, 0.00000052, 37, 0.10, 0.00069101, 0.00000052, 183, 0.00068912, 0.00000086, 201, 1.00, 1.00
66, 0.00087978, 0.00001171, 100, 0.44, 0.00091577, 0.00000036, 194, 0.00084733, 0.00000075, 915, 1.04, 0.96
67, 0.00076064, 0.00000511, 95, 0.78, 0.00082382, 0.00000125, 195, 0.00080286, 0.00000057, 221, 1.08, 1.06
68, 0.00003353, 0.00000058, 14, 0.05, 0.00011340, 0.00000009, 1, 0.00011340, 0.00000009, 1, 3.38, 3.38
69, 0.00000584, 0.00000000, 38, 0.06, 0.00000584, 0.00000000, 16, 0.00000584, 0.00000000, 16, 1.00, 1.00
70, 0.00078153, 0.00000298, 74, 0.22, 0.00084948, 0.00000097, 99, 0.00084948, 0.00000097, 99, 1.09, 1.09
71, 0.00001619, 0.00000018, 17, 0.06, 0.00005735, 0.00000008, 1, 0.00005735, 0.00000008, 1, 3.54, 3.54
72, 0.00000473, 0.00000001, 41, 0.06, 0.00000473, 0.00000001, 40, 0.00000473, 0.00000001, 40, 1.00, 1.00
73, 0.00083041, 0.00001298, 72, 0.16, 0.00087153, 0.00000008, 135, 0.00077954, 0.00000051, 230, 1.05, 0.94
74, 0.00000769, 0.00000008, 10, 0.02, 0.00002876, 0.00000012, 1, 0.00002876, 0.00000012, 1, 3.74, 3.74
75, 0.00000393, 0.00000001, 33, 0.05, 0.00000393, 0.00000001, 23, 0.00000393, 0.00000001, 23, 1.00, 1.00
76, 0.00000351, 0.00000000, 37, 0.05, 0.00000351, 0.00000000, 58, 0.00000351, 0.00000000, 58, 1.00, 1.00
77, 0.00000023, 0.00000003, 14, 0.04, 0.00000656, 0.00000001, 1, 0.00000656, 0.00000001, 1, 28.66, 28.66
78, 0.00001243, 0.00000002, 1, 0.07, 0.00001243, 0.00000002, 50, 0.00001243, 0.00000002, 50, 1.00, 1.00
79, 0.00000732, 0.00000000, 33, 0.05, 0.00000732, 0.00000000, 57, 0.00000732, 0.00000000, 57, 1.00, 1.00
TOP: 300
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
0, 0.00007525, 0.00000022, 100, 0.28, 0.00011457, 0.00000005, 39, 0.00011457, 0.00000005, 39, 1.52, 1.52
1, 0.00006055, 0.00000002, 100, 0.17, 0.00007825, 0.00000018, 24, 0.00007825, 0.00000018, 24, 1.29, 1.29
2, 0.00005422, 0.00000033, 78, 0.14, 0.00006608, 0.00000012, 45, 0.00006608, 0.00000012, 45, 1.22, 1.22
3, 0.00005880, 0.00000029, 83, 0.12, 0.00006950, 0.00000013, 2, 0.00006950, 0.00000013, 2, 1.18, 1.18
4, 0.00005392, 0.00000012, 100, 0.20, 0.00006234, 0.00000007, 30, 0.00006234, 0.00000007, 30, 1.16, 1.16
5, 0.00006612, 0.00000140, 73, 0.15, 0.00006901, 0.00000020, 7, 0.00006901, 0.00000020, 7, 1.04, 1.04
6, 0.00006891, 0.00000270, 100, 0.25, 0.00009984, 0.00000027, 44, 0.00009984, 0.00000027, 44, 1.45, 1.45
7, 0.00003989, 0.00000064, 99, 0.18, 0.00005424, 0.00000005, 19, 0.00005424, 0.00000005, 19, 1.36, 1.36
8, 0.00004254, 0.00000015, 82, 0.16, 0.00004512, 0.00000008, 63, 0.00004512, 0.00000008, 63, 1.06, 1.06
9, 0.00004585, 0.00000024, 100, 0.20, 0.00005497, 0.00000013, 4, 0.00005497, 0.00000013, 4, 1.20, 1.20
10, 0.00004162, 0.00000000, 82, 0.16, 0.00004367, 0.00000009, 19, 0.00004367, 0.00000009, 19, 1.05, 1.05
11, 0.00004234, 0.00000025, 37, 0.06, 0.00004234, 0.00000025, 7, 0.00004234, 0.00000025, 7, 1.00, 1.00
12, 0.00004476, 0.00000043, 100, 0.30, 0.00005193, 0.00000006, 26, 0.00005193, 0.00000006, 26, 1.16, 1.16
13, 0.00004072, 0.00000105, 100, 0.33, 0.00005229, 0.00000013, 14, 0.00005229, 0.00000013, 14, 1.28, 1.28
14, 0.00002851, 0.00000036, 100, 0.18, 0.00003581, 0.00000007, 57, 0.00003581, 0.00000007, 57, 1.26, 1.26
15, 0.00003428, 0.00000013, 71, 0.14, 0.00003673, 0.00000004, 18, 0.00003673, 0.00000004, 18, 1.07, 1.07
16, 0.00001946, 0.00000028, 73, 0.15, 0.00002004, 0.00000002, 91, 0.00002004, 0.00000002, 91, 1.03, 1.03
17, 0.00018191, 0.00000283, 99, 0.21, 0.00020070, 0.00000053, 67, 0.00020070, 0.00000053, 67, 1.10, 1.10
18, 0.00020729, 0.00000081, 84, 0.31, 0.00021088, 0.00000053, 121, 0.00021088, 0.00000053, 121, 1.02, 1.02
19, 0.00018243, 0.00000131, 71, 0.15, 0.00018769, 0.00000003, 65, 0.00018769, 0.00000003, 65, 1.03, 1.03
20, 0.00018199, 0.00000030, 37, 0.10, 0.00018199, 0.00000030, 70, 0.00018199, 0.00000030, 70, 1.00, 1.00
21, 0.00017345, 0.00000394, 72, 0.26, 0.00018099, 0.00000012, 100, 0.00018099, 0.00000012, 100, 1.04, 1.04
22, 0.00019894, 0.00000050, 72, 0.14, 0.00021146, 0.00000023, 42, 0.00021146, 0.00000023, 42, 1.06, 1.06
23, 0.00015229, 0.00000062, 100, 0.22, 0.00016716, 0.00000016, 72, 0.00016716, 0.00000016, 72, 1.10, 1.10
24, 0.00017335, 0.00000117, 100, 0.35, 0.00019329, 0.00000022, 52, 0.00019329, 0.00000022, 52, 1.12, 1.12
25, 0.00017298, 0.00000079, 96, 0.62, 0.00018755, 0.00000045, 39, 0.00018755, 0.00000045, 39, 1.08, 1.08
26, 0.00016430, 0.00000064, 100, 0.33, 0.00017675, 0.00000026, 36, 0.00017675, 0.00000026, 36, 1.08, 1.08
27, 0.00018403, 0.00000054, 69, 0.19, 0.00020058, 0.00000040, 61, 0.00020058, 0.00000040, 61, 1.09, 1.09
28, 0.00015507, 0.00000074, 98, 0.45, 0.00017983, 0.00000016, 23, 0.00017983, 0.00000016, 23, 1.16, 1.16
29, 0.00013082, 0.00000101, 79, 0.22, 0.00013186, 0.00000151, 91, 0.00013186, 0.00000151, 91, 1.01, 1.01
30, 0.00014745, 0.00000024, 37, 0.07, 0.00014745, 0.00000024, 38, 0.00014745, 0.00000024, 38, 1.00, 1.00
31, 0.00014106, 0.00000017, 37, 0.08, 0.00014106, 0.00000017, 43, 0.00014106, 0.00000017, 43, 1.00, 1.00
32, 0.00012355, 0.00000160, 99, 0.41, 0.00013308, 0.00000039, 41, 0.00013308, 0.00000039, 41, 1.08, 1.08
33, 0.00012672, 0.00000119, 75, 0.26, 0.00012783, 0.00000013, 55, 0.00012783, 0.00000013, 55, 1.01, 1.01
34, 0.00009787, 0.00000017, 72, 0.12, 0.00010523, 0.00000013, 37, 0.00010523, 0.00000013, 37, 1.08, 1.08
35, 0.00010185, 0.00000031, 96, 0.56, 0.00010703, 0.00000013, 56, 0.00010703, 0.00000013, 56, 1.05, 1.05
36, 0.00008917, 0.00000017, 100, 0.28, 0.00009777, 0.00000015, 54, 0.00009777, 0.00000015, 54, 1.10, 1.10
37, 0.00007862, 0.00000034, 91, 0.49, 0.00009922, 0.00000009, 37, 0.00009922, 0.00000009, 37, 1.26, 1.26
38, 0.00011010, 0.00000090, 99, 0.34, 0.00013251, 0.00000023, 52, 0.00013251, 0.00000023, 52, 1.20, 1.20
39, 0.00006211, 0.00000039, 100, 0.28, 0.00006530, 0.00000008, 41, 0.00006530, 0.00000008, 41, 1.05, 1.05
40, 0.00005989, 0.00000091, 86, 0.47, 0.00006669, 0.00000005, 63, 0.00006669, 0.00000005, 63, 1.11, 1.11
41, 0.00006030, 0.00000023, 70, 0.39, 0.00006555, 0.00000002, 273, 0.00006471, 0.00000010, 487, 1.09, 1.07
42, 0.00038326, 0.00001067, 72, 0.18, 0.00041251, 0.00000064, 119, 0.00041251, 0.00000064, 119, 1.08, 1.08
43, 0.00038835, 0.00000090, 37, 0.11, 0.00038835, 0.00000090, 114, 0.00038835, 0.00000090, 114, 1.00, 1.00
44, 0.00032907, 0.00000029, 36, 0.22, 0.00032907, 0.00000029, 79, 0.00032907, 0.00000029, 79, 1.00, 1.00
45, 0.00030784, 0.00000377, 100, 0.50, 0.00032792, 0.00000058, 119, 0.00032792, 0.00000058, 119, 1.07, 1.07
46, 0.00027499, 0.00000302, 72, 0.17, 0.00030515, 0.00000134, 81, 0.00030515, 0.00000134, 81, 1.11, 1.11
47, 0.00030736, 0.00000025, 37, 0.10, 0.00030736, 0.00000025, 125, 0.00030736, 0.00000025, 125, 1.00, 1.00
48, 0.00024021, 0.00000263, 72, 0.24, 0.00025510, 0.00000032, 113, 0.00025510, 0.00000032, 113, 1.06, 1.06
49, 0.00020642, 0.00000072, 65, 0.29, 0.00022679, 0.00000118, 78, 0.00022679, 0.00000118, 78, 1.10, 1.10
50, 0.00017846, 0.00000207, 77, 0.34, 0.00018708, 0.00000014, 66, 0.00018708, 0.00000014, 66, 1.05, 1.05
51, 0.00015002, 0.00000155, 100, 0.25, 0.00020296, 0.00000025, 44, 0.00020296, 0.00000025, 44, 1.35, 1.35
52, 0.00013779, 0.00000085, 63, 0.33, 0.00014845, 0.00000031, 21, 0.00014845, 0.00000031, 21, 1.08, 1.08
53, 0.00015969, 0.00000151, 100, 0.35, 0.00016713, 0.00000029, 6, 0.00016713, 0.00000029, 6, 1.05, 1.05
54, 0.00023364, 0.00000233, 80, 0.38, 0.00024858, 0.00000026, 274, 0.00021586, 0.00000018, 672, 1.06, 0.92
55, 0.00060185, 0.00000422, 79, 0.29, 0.00062755, 0.00000104, 131, 0.00062755, 0.00000104, 131, 1.04, 1.04
56, 0.00046020, 0.00000243, 100, 0.35, 0.00048401, 0.00000018, 115, 0.00048401, 0.00000018, 115, 1.05, 1.05
57, 0.00038372, 0.00000831, 46, 0.15, 0.00038372, 0.00000831, 75, 0.00038372, 0.00000831, 75, 1.00, 1.00
58, 0.00030663, 0.00000027, 37, 0.10, 0.00030663, 0.00000027, 90, 0.00030663, 0.00000027, 90, 1.00, 1.00
59, 0.00023387, 0.00000107, 45, 0.16, 0.00023387, 0.00000107, 65, 0.00023387, 0.00000107, 65, 1.00, 1.00
60, 0.00000608, 0.00000002, 11, 0.03, 0.00000608, 0.00000002, 1, 0.00000608, 0.00000002, 1, 1.00, 1.00
61, 0.00000683, 0.00000002, 10, 0.02, 0.00000683, 0.00000002, 1, 0.00000683, 0.00000002, 1, 1.00, 1.00
62, 0.00082744, 0.00001258, 82, 0.32, 0.00086318, 0.00000222, 289, 0.00086318, 0.00000222, 289, 1.04, 1.04
63, 0.00001661, 0.00000051, 26, 0.09, 0.00001666, 0.00000002, 51, 0.00001666, 0.00000002, 51, 1.00, 1.00
64, 0.00001963, 0.00000006, 10, 0.02, 0.00001963, 0.00000006, 1, 0.00001963, 0.00000006, 1, 1.00, 1.00
65, 0.00065968, 0.00001284, 71, 0.19, 0.00068912, 0.00000086, 201, 0.00068912, 0.00000086, 201, 1.04, 1.04
66, 0.00085820, 0.00000896, 100, 0.61, 0.00089441, 0.00000044, 260, 0.00084733, 0.00000075, 915, 1.04, 0.99
67, 0.00079017, 0.00001213, 85, 0.47, 0.00080286, 0.00000057, 221, 0.00080286, 0.00000057, 221, 1.02, 1.02
68, 0.00003740, 0.00000154, 14, 0.05, 0.00011340, 0.00000009, 1, 0.00011340, 0.00000009, 1, 3.03, 3.03
69, 0.00000584, 0.00000000, 38, 0.06, 0.00000584, 0.00000000, 16, 0.00000584, 0.00000000, 16, 1.00, 1.00
70, 0.00076858, 0.00001500, 100, 0.27, 0.00084948, 0.00000097, 99, 0.00084948, 0.00000097, 99, 1.11, 1.11
71, 0.00001616, 0.00000012, 14, 0.04, 0.00005735, 0.00000008, 1, 0.00005735, 0.00000008, 1, 3.55, 3.55
72, 0.00000473, 0.00000001, 41, 0.06, 0.00000473, 0.00000001, 40, 0.00000473, 0.00000001, 40, 1.00, 1.00
73, 0.00074835, 0.00000996, 73, 0.22, 0.00077954, 0.00000051, 230, 0.00077954, 0.00000051, 230, 1.04, 1.04
74, 0.00000756, 0.00000012, 14, 0.04, 0.00002876, 0.00000012, 1, 0.00002876, 0.00000012, 1, 3.80, 3.80
75, 0.00000393, 0.00000001, 33, 0.05, 0.00000393, 0.00000001, 23, 0.00000393, 0.00000001, 23, 1.00, 1.00
76, 0.00000351, 0.00000000, 36, 0.05, 0.00000351, 0.00000000, 58, 0.00000351, 0.00000000, 58, 1.00, 1.00
77, 0.00000656, 0.00000001, 10, 0.03, 0.00000656, 0.00000001, 1, 0.00000656, 0.00000001, 1, 1.00, 1.00
78, 0.00001243, 0.00000002, 1, 0.06, 0.00001243, 0.00000002, 50, 0.00001243, 0.00000002, 50, 1.00, 1.00
79, 0.00000732, 0.00000000, 33, 0.05, 0.00000732, 0.00000000, 57, 0.00000732, 0.00000000, 57, 1.00, 1.00
TOP: 1000
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
0, 0.00007523, 0.00000043, 100, 0.28, 0.00011457, 0.00000005, 39, 0.00011457, 0.00000005, 39, 1.52, 1.52
1, 0.00006157, 0.00000013, 77, 0.13, 0.00007825, 0.00000018, 24, 0.00007825, 0.00000018, 24, 1.27, 1.27
2, 0.00005484, 0.00000013, 100, 0.21, 0.00006608, 0.00000012, 45, 0.00006608, 0.00000012, 45, 1.20, 1.20
3, 0.00005945, 0.00000066, 77, 0.12, 0.00006950, 0.00000013, 2, 0.00006950, 0.00000013, 2, 1.17, 1.17
4, 0.00005775, 0.00000028, 74, 0.13, 0.00006234, 0.00000007, 30, 0.00006234, 0.00000007, 30, 1.08, 1.08
5, 0.00006256, 0.00000149, 79, 0.19, 0.00006901, 0.00000020, 7, 0.00006901, 0.00000020, 7, 1.10, 1.10
6, 0.00007122, 0.00000296, 84, 0.19, 0.00009984, 0.00000027, 44, 0.00009984, 0.00000027, 44, 1.40, 1.40
7, 0.00004016, 0.00000029, 100, 0.19, 0.00005424, 0.00000005, 19, 0.00005424, 0.00000005, 19, 1.35, 1.35
8, 0.00004236, 0.00000013, 82, 0.15, 0.00004512, 0.00000008, 63, 0.00004512, 0.00000008, 63, 1.07, 1.07
9, 0.00004627, 0.00000044, 99, 0.19, 0.00005497, 0.00000013, 4, 0.00005497, 0.00000013, 4, 1.19, 1.19
10, 0.00004126, 0.00000035, 100, 0.22, 0.00004367, 0.00000009, 19, 0.00004367, 0.00000009, 19, 1.06, 1.06
11, 0.00004095, 0.00000017, 99, 0.31, 0.00004234, 0.00000025, 7, 0.00004234, 0.00000025, 7, 1.03, 1.03
12, 0.00005193, 0.00000006, 37, 0.08, 0.00005193, 0.00000006, 26, 0.00005193, 0.00000006, 26, 1.00, 1.00
13, 0.00003793, 0.00000164, 100, 0.26, 0.00005229, 0.00000013, 14, 0.00005229, 0.00000013, 14, 1.38, 1.38
14, 0.00002818, 0.00000023, 100, 0.17, 0.00003581, 0.00000007, 57, 0.00003581, 0.00000007, 57, 1.27, 1.27
15, 0.00003673, 0.00000004, 33, 0.05, 0.00003673, 0.00000004, 18, 0.00003673, 0.00000004, 18, 1.00, 1.00
16, 0.00001931, 0.00000033, 100, 0.21, 0.00002004, 0.00000002, 91, 0.00002004, 0.00000002, 91, 1.04, 1.04
17, 0.00017604, 0.00000118, 100, 0.21, 0.00020070, 0.00000053, 67, 0.00020070, 0.00000053, 67, 1.14, 1.14
18, 0.00020306, 0.00000108, 99, 0.58, 0.00021088, 0.00000053, 121, 0.00021088, 0.00000053, 121, 1.04, 1.04
19, 0.00017768, 0.00000194, 71, 0.14, 0.00018769, 0.00000003, 65, 0.00018769, 0.00000003, 65, 1.06, 1.06
20, 0.00018033, 0.00000186, 82, 0.22, 0.00018199, 0.00000030, 70, 0.00018199, 0.00000030, 70, 1.01, 1.01
21, 0.00018099, 0.00000012, 40, 0.09, 0.00018099, 0.00000012, 100, 0.00018099, 0.00000012, 100, 1.00, 1.00
22, 0.00019682, 0.00000020, 72, 0.14, 0.00021146, 0.00000023, 42, 0.00021146, 0.00000023, 42, 1.07, 1.07
23, 0.00015521, 0.00000007, 100, 0.22, 0.00016716, 0.00000016, 72, 0.00016716, 0.00000016, 72, 1.08, 1.08
24, 0.00017084, 0.00000011, 100, 0.34, 0.00019329, 0.00000022, 52, 0.00019329, 0.00000022, 52, 1.13, 1.13
25, 0.00017284, 0.00000031, 77, 0.39, 0.00018755, 0.00000045, 39, 0.00018755, 0.00000045, 39, 1.09, 1.09
26, 0.00016635, 0.00000031, 70, 0.35, 0.00017675, 0.00000026, 36, 0.00017675, 0.00000026, 36, 1.06, 1.06
27, 0.00018690, 0.00000051, 63, 0.32, 0.00020058, 0.00000040, 61, 0.00020058, 0.00000040, 61, 1.07, 1.07
28, 0.00016137, 0.00000233, 79, 0.24, 0.00017983, 0.00000016, 23, 0.00017983, 0.00000016, 23, 1.11, 1.11
29, 0.00012554, 0.00000115, 82, 0.21, 0.00013186, 0.00000151, 91, 0.00013186, 0.00000151, 91, 1.05, 1.05
30, 0.00013982, 0.00000015, 82, 0.18, 0.00014745, 0.00000024, 38, 0.00014745, 0.00000024, 38, 1.05, 1.05
31, 0.00013100, 0.00000021, 75, 0.32, 0.00014106, 0.00000017, 43, 0.00014106, 0.00000017, 43, 1.08, 1.08
32, 0.00012084, 0.00000032, 71, 0.32, 0.00013308, 0.00000039, 41, 0.00013308, 0.00000039, 41, 1.10, 1.10
33, 0.00012095, 0.00000160, 80, 0.25, 0.00012783, 0.00000013, 55, 0.00012783, 0.00000013, 55, 1.06, 1.06
34, 0.00009759, 0.00000027, 74, 0.13, 0.00010523, 0.00000013, 37, 0.00010523, 0.00000013, 37, 1.08, 1.08
35, 0.00010096, 0.00000190, 93, 0.49, 0.00010703, 0.00000013, 56, 0.00010703, 0.00000013, 56, 1.06, 1.06
36, 0.00008882, 0.00000027, 93, 0.52, 0.00009777, 0.00000015, 54, 0.00009777, 0.00000015, 54, 1.10, 1.10
37, 0.00007818, 0.00000017, 88, 0.49, 0.00009922, 0.00000009, 37, 0.00009922, 0.00000009, 37, 1.27, 1.27
38, 0.00012807, 0.00000133, 76, 0.36, 0.00013251, 0.00000023, 52, 0.00013251, 0.00000023, 52, 1.03, 1.03
39, 0.00006372, 0.00000019, 100, 0.30, 0.00006530, 0.00000008, 41, 0.00006530, 0.00000008, 41, 1.02, 1.02
40, 0.00006414, 0.00000032, 68, 0.27, 0.00006669, 0.00000005, 63, 0.00006669, 0.00000005, 63, 1.04, 1.04
41, 0.00006471, 0.00000010, 40, 0.11, 0.00006471, 0.00000010, 487, 0.00006471, 0.00000010, 487, 1.00, 1.00
42, 0.00037837, 0.00000143, 100, 0.27, 0.00041251, 0.00000064, 119, 0.00041251, 0.00000064, 119, 1.09, 1.09
43, 0.00038835, 0.00000090, 37, 0.10, 0.00038835, 0.00000090, 114, 0.00038835, 0.00000090, 114, 1.00, 1.00
44, 0.00031494, 0.00000111, 79, 0.23, 0.00032907, 0.00000029, 79, 0.00032907, 0.00000029, 79, 1.04, 1.04
45, 0.00031678, 0.00000479, 69, 0.30, 0.00032792, 0.00000058, 119, 0.00032792, 0.00000058, 119, 1.04, 1.04
46, 0.00027986, 0.00000064, 71, 0.17, 0.00030515, 0.00000134, 81, 0.00030515, 0.00000134, 81, 1.09, 1.09
47, 0.00030736, 0.00000025, 37, 0.10, 0.00030736, 0.00000025, 125, 0.00030736, 0.00000025, 125, 1.00, 1.00
48, 0.00023515, 0.00000077, 74, 0.36, 0.00025510, 0.00000032, 113, 0.00025510, 0.00000032, 113, 1.08, 1.08
49, 0.00021301, 0.00000083, 58, 0.29, 0.00022679, 0.00000118, 78, 0.00022679, 0.00000118, 78, 1.06, 1.06
50, 0.00017369, 0.00000259, 58, 0.33, 0.00018708, 0.00000014, 66, 0.00018708, 0.00000014, 66, 1.08, 1.08
51, 0.00015901, 0.00000008, 100, 0.25, 0.00020296, 0.00000025, 44, 0.00020296, 0.00000025, 44, 1.28, 1.28
52, 0.00014405, 0.00000125, 86, 0.57, 0.00014845, 0.00000031, 21, 0.00014845, 0.00000031, 21, 1.03, 1.03
53, 0.00016308, 0.00000480, 83, 0.26, 0.00016713, 0.00000029, 6, 0.00016713, 0.00000029, 6, 1.02, 1.02
54, 0.00020466, 0.00000017, 72, 0.22, 0.00021586, 0.00000018, 672, 0.00021586, 0.00000018, 672, 1.05, 1.05
55, 0.00059532, 0.00000630, 100, 0.49, 0.00062755, 0.00000104, 131, 0.00062755, 0.00000104, 131, 1.05, 1.05
56, 0.00045751, 0.00000238, 98, 0.36, 0.00048401, 0.00000018, 115, 0.00048401, 0.00000018, 115, 1.06, 1.06
57, 0.00038372, 0.00000831, 46, 0.16, 0.00038372, 0.00000831, 75, 0.00038372, 0.00000831, 75, 1.00, 1.00
58, 0.00029665, 0.00000492, 100, 0.33, 0.00030663, 0.00000027, 90, 0.00030663, 0.00000027, 90, 1.03, 1.03
59, 0.00022660, 0.00000056, 100, 0.57, 0.00023387, 0.00000107, 65, 0.00023387, 0.00000107, 65, 1.03, 1.03
60, 0.00000608, 0.00000002, 11, 0.03, 0.00000608, 0.00000002, 1, 0.00000608, 0.00000002, 1, 1.00, 1.00
61, 0.00000683, 0.00000002, 10, 0.02, 0.00000683, 0.00000002, 1, 0.00000683, 0.00000002, 1, 1.00, 1.00
62, 0.00082823, 0.00001123, 84, 0.24, 0.00086318, 0.00000222, 289, 0.00086318, 0.00000222, 289, 1.04, 1.04
63, 0.00001666, 0.00000002, 16, 0.05, 0.00001666, 0.00000002, 51, 0.00001666, 0.00000002, 51, 1.00, 1.00
64, 0.00001963, 0.00000006, 10, 0.02, 0.00001963, 0.00000006, 1, 0.00001963, 0.00000006, 1, 1.00, 1.00
65, 0.00065642, 0.00001268, 100, 0.40, 0.00068912, 0.00000086, 201, 0.00068912, 0.00000086, 201, 1.05, 1.05
66, 0.00079612, 0.00001416, 70, 0.49, 0.00084733, 0.00000075, 915, 0.00084733, 0.00000075, 915, 1.06, 1.06
67, 0.00078352, 0.00000904, 83, 0.38, 0.00080286, 0.00000057, 221, 0.00080286, 0.00000057, 221, 1.02, 1.02
68, 0.00003299, 0.00000106, 20, 0.08, 0.00011340, 0.00000009, 1, 0.00011340, 0.00000009, 1, 3.44, 3.44
69, 0.00000584, 0.00000000, 38, 0.06, 0.00000584, 0.00000000, 16, 0.00000584, 0.00000000, 16, 1.00, 1.00
70, 0.00077694, 0.00001355, 75, 0.24, 0.00084948, 0.00000097, 99, 0.00084948, 0.00000097, 99, 1.09, 1.09
71, 0.00001788, 0.00000016, 14, 0.04, 0.00005735, 0.00000008, 1, 0.00005735, 0.00000008, 1, 3.21, 3.21
72, 0.00000473, 0.00000001, 41, 0.06, 0.00000473, 0.00000001, 40, 0.00000473, 0.00000001, 40, 1.00, 1.00
73, 0.00074668, 0.00000501, 100, 0.43, 0.00077954, 0.00000051, 230, 0.00077954, 0.00000051, 230, 1.04, 1.04
74, 0.00000758, 0.00000010, 14, 0.04, 0.00002876, 0.00000012, 1, 0.00002876, 0.00000012, 1, 3.79, 3.79
75, 0.00000393, 0.00000001, 33, 0.05, 0.00000393, 0.00000001, 23, 0.00000393, 0.00000001, 23, 1.00, 1.00
76, 0.00000351, 0.00000000, 37, 0.05, 0.00000351, 0.00000000, 58, 0.00000351, 0.00000000, 58, 1.00, 1.00
77, 0.00000023, 0.00000003, 14, 0.04, 0.00000656, 0.00000001, 1, 0.00000656, 0.00000001, 1, 28.27, 28.27
78, 0.00001243, 0.00000002, 1, 0.07, 0.00001243, 0.00000002, 50, 0.00001243, 0.00000002, 50, 1.00, 1.00
79, 0.00000732, 0.00000000, 33, 0.05, 0.00000732, 0.00000000, 57, 0.00000732, 0.00000000, 57, 1.00, 1.00
BENCH: densenet161
TOP: 1
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
